TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
1641753,1641753,Chris,Livingston,Chris Livingston,SF,30.5,37,11.65,,3.27,,,6.5
1641754,1641754,Seth,Lundy,Seth Lundy,SF,31.5,35.5,11.02,,3.15,,,4
1631256,1631256,Kevin,McCullar,Kevin McCullar,SF,,,,,,,,
1641756,1641756,Mike,Miles Jr.,Mike Miles Jr.,PG,33,37,11.01,3.24,3.11,,,4
1641757,1641757,Jordan,Miller,Jordan Miller,SF,32,36.5,11.43,3.21,3.17,,,4.5
1641706,1641706,Brandon,Miller,Brandon Miller,SF,,,,,,,,
1631159,1631159,Leonard,Miller,Leonard Miller,PF,32,37.5,11,,3.33,,,5.5
1641758,1641758,Judah,Mintz,Judah Mintz,PG,28.5,37,10.32,3.13,3.24,,,8.5
1641759,1641759,Dillon,Mitchell,Dillon Mitchell,PF,29,37,10.92,,3.32,,,8
1641760,1641760,Omari,Moore,Omari Moore,SG,29,35.5,10.8,,3.22,,,6.5
1631200,1631200,Kris,Murray,Kris Murray,PF,29.5,35,11.11,,3.3,,,5.5
1641761,1641761,Grant,Nelson,Grant Nelson,PF,32,35.5,9.99,,3.21,,,3.5
1641762,1641762,James,Nnaji,James Nnaji,C,,,,,,,,
1641763,1641763,Julian,Phillips,Julian Phillips,SF,36,43,11.09,,3.32,,,7
1629618,1629618,Jalen,Pickett,Jalen Pickett,PG,28.5,33,11.91,3.41,3.35,,,4.5
1641764,1641764,Brandin,Podziemski,Brandin Podziemski,SG,31.5,39,11.16,3.2,3.21,,,7.5
1641765,1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,PF,35,40.5,10.59,3,3.21,,,5.5
1641712,1641712,Rayan,Rupert,Rayan Rupert,SF,27.5,32.5,11.18,,3.43,,,5
1641766,1641766,Adama,Sanogo,Adama Sanogo,C,28.5,31,11.5,,3.31,,,2.5
1631204,1631204,Marcus,Sasser,Marcus Sasser,PG,27,35,10.68,,3.43,,,8
1641729,1641729,Brice,Sensabaugh,Brice Sensabaugh,SF,,,,,,,,
1630545,1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,32,37.5,10.36,,3.06,,,5.5
1641767,1641767,Ben,Sheppard,Ben Sheppard,SG,29.5,35.5,10.88,2.98,3.17,,,6
1641771,1641771,Jalen,Slawson,Jalen Slawson,PF,29,33,11.26,,3.29,,,4
1631173,1631173,Terquavion,Smith,Terquavion Smith,SG,30,37,10.86,,3.21,,,7
1641733,1641733,Nick,Smith Jr.,Nick Smith Jr.,SG,,,,,,,,
1631124,1631124,Julian,Strawther,Julian Strawther,SF,27.5,34.5,10.94,3.46,3.31,,,7
1641708,1641708,Amen,Thompson,Amen Thompson,SG,,,,,,,,
1641709,1641709,Ausar,Thompson,Ausar Thompson,SG,,,,,,,,
1631166,1631166,Drew,Timme,Drew Timme,C,26,30.5,10.93,,3.34,,,4.5
1641772,1641772,Nae'Qwan,Tomlin,Nae'Qwan Tomlin,PF,,,,,,,,
1631131,1631131,Oscar,Tshiebwe,Oscar Tshiebwe,C,29.5,32.5,12.26,,3.32,,,3
1641773,1641773,Azuolas,Tubelis,Azuolas Tubelis,PF,23.5,30.5,11.17,,3.5,,,7
1641774,1641774,Tristan,Vukcevic,Tristan Vukcevic,C,26,30.5,11.71,3.16,3.43,,,4.5
1641716,1641716,Jarace,Walker,Jarace Walker,PF,34.5,38,10.89,,3.2,,,3.5
1641717,1641717,Cason,Wallace,Cason Wallace,PG,28,36,10.82,,3.34,,,8
1641775,1641775,Jordan,Walsh,Jordan Walsh,SF,33,36,10.83,,3.3,,,3
1641705,1641705,Victor,Wembanyama,Victor Wembanyama,C,,,,,,,,
1641727,1641727,Dariq,Whitehead,Dariq Whitehead,SG,,,,,,,,
1641715,1641715,Cam,Whitmore,Cam Whitmore,SF,31.5,40.5,10.82,3.33,3.2,,,9
1630592,1630592,Jalen,Wilson,Jalen Wilson,SF,31.5,35,11.26,3.15,3.2,,,3.5
1631209,1631209,Isaiah,Wong,Isaiah Wong,SG,32.5,37,10.93,,3.22,,,4.5
1630534,1630534,Ochai,Agbaji,Ochai Agbaji,SG,32,39,10.77,3.11,3.13,,,7
1631116,1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,SF,23.5,26.5,12.25,3.3,3.45,,,3
1631094,1631094,Paolo,Banchero,Paolo Banchero,PF,,,,,,,,
1631230,1631230,Dominick,Barlow,Dominick Barlow,PF,28.5,34,11.29,3.19,3.33,,,5.5
1630699,1630699,MarJon,Beauchamp,MarJon Beauchamp,SG,,,,,,,,
1630656,1630656,Hugo,Besson,Hugo Besson,SG,24.5,31.5,11.36,3.25,3.4,,,7
1631103,1631103,Malaki,Branham,Malaki Branham,SG,29,35,11.38,3.09,3.17,,,6
1631128,1631128,Christian,Braun,Christian Braun,SG,33.5,40,11,3.13,3.16,,,6.5
1631112,1631112,Kendall,Brown,Kendall Brown,SF,31.5,41,11.57,3.05,3.29,,,9.5
1631219,1631219,John,Butler Jr.,John Butler Jr.,PF,26.5,28.5,11.16,3.04,3.33,,,2
1630577,1630577,Julian,Champagnie,Julian Champagnie,SF,28.5,34.5,11.39,3.04,3.14,,,6
1631113,1631113,Kennedy,Chandler,Kennedy Chandler,PG,31,41.5,10.73,2.89,,,,10.5
1631108,1631108,Max,Christie,Max Christie,SG,32,37.5,10.82,3.02,3.07,,,5.5
1630594,1630594,Kofi,Cockburn,Kofi Cockburn,C,29.5,32.5,12.11,3.31,3.33,,,3
1630700,1630700,Dyson,Daniels,Dyson Daniels,SG,29,34,10.81,2.81,3.22,,,5
1631098,1631098,Johnny,Davis,Johnny Davis,PG,,,,,,,,
1631120,1631120,JD,Davison,JD Davison,PG,30,37,11.38,3.23,3.26,,,7
1630620,1630620,Darius,Days,Darius Days,SF-PF,,,,,,,,
1631217,1631217,Moussa,Diabate,Moussa Diabate,C,29,36.5,11.16,2.9,3.26,,,7.5
1631172,1631172,Ousmane,Dieng,Ousmane Dieng,SF,,,,,,,,
1631215,1631215,Khalifa,Diop,Khalifa Diop,C,,,,,,,,
1631105,1631105,Jalen,Duren,Jalen Duren,C,,,,,,,,
1631106,1631106,Tari,Eason,Tari Eason,PF,,,,,,,,
1631165,1631165,Keon,Ellis,Keon Ellis,SG,28,35.5,10.87,3.02,3.18,,,7.5
1630701,1630701,Michael,Foster Jr.,Michael Foster Jr.,C,28,32.5,11.49,3.1,3.22,,,4.5
1631221,1631221,Collin,Gillespie,Collin Gillespie,PG,26.5,33,10.95,3.01,3.21,,,6.5
1631100,1631100,AJ,Griffin,AJ Griffin,SF,,,,,,,,
1630702,1630702,Jaden,Hardy,Jaden Hardy,SG,,,,,,,,
1631199,1631199,Ron,Harper Jr.,Ron Harper Jr.,SF,26,30.5,11.41,3.24,3.4,,,4.5
1631096,1631096,Chet,Holmgren,Chet Holmgren,PF,,,,,,,,
1631127,1631127,Harrison,Ingram,Harrison Ingram,SF,29.5,35,11.83,3.26,3.31,,,5.5
1631093,1631093,Jaden,Ivey,Jaden Ivey,PG,,,,,,,,
1631218,1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,C,,,,,,,,
1631107,1631107,Nikola,Jovic,Nikola Jovic,SF,,,,,,,,
1630548,1630548,Johnny,Juzang,Johnny Juzang,SG,27.5,32.5,11.03,3.17,3.29,,,5
1631130,1631130,Ismael,Kamagate,Ismael Kamagate,PF,,,,,,,,
1631211,1631211,Trevor,Keels,Trevor Keels,SG,24.5,31,11.33,3.32,3.27,,,6.5
1631117,1631117,Walker,Kessler,Walker Kessler,C,,,,,,,,
1631132,1631132,Christian,Koloko,Christian Koloko,C,28,33.5,11.3,3.19,3.27,,,5.5
1631222,1631222,Jake,LaRavia,Jake LaRavia,PF,27.5,34,10.58,2.89,3.37,,,6.5
1631171,1631171,Justin,Lewis,Justin Lewis,PF,32.5,35,11.49,3.02,3.23,,,2.5
1630604,1630604,E.J.,Liddell,E.J. Liddell,PF,35.5,38,11.11,3.23,3.26,,,2.5
1631254,1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,PF-C,,,,,,,,
1631213,1631213,Tyrese,Martin,Tyrese Martin,SG-SF,,,,,,,,
1631097,1631097,Bennedict,Mathurin,Bennedict Mathurin,SG,,,,,,,,
1630571,1630571,Matthew,Mayer,Matthew Mayer,SF,25.5,31.5,10.74,,3.39,,,6
1631121,1631121,Bryce,McGowens,Bryce McGowens,SG,29.5,34,11.12,3.16,3.27,,,4.5
1631159,1631159,Leonard,Miller,Leonard Miller,SF,30,36.5,11.11,3.02,3.36,,,6.5
1631125,1631125,Josh,Minnott,Josh Minnott,PF,,,,,,,,
1631198,1631198,Aminu,Mohammed,Aminu Mohammed,SG-SF,29.5,36,11.54,3.04,3.33,,,6.5
1631129,1631129,Iverson,Molinar,Iverson Molinar,PG,31,38,11.23,3.1,3.19,,,7
1631168,1631168,Jean,Montero,Jean Montero,PG,29.5,37,11.19,3.17,3.17,,,7.5
1631111,1631111,Wendell,Moore,Wendell Moore,SG,32.5,38.5,10.94,3.21,3.3,,,6
1631099,1631099,Keegan,Murray,Keegan Murray,PF,,,,,,,,
1629614,1629614,Andrew,Nembhard,Andrew Nembhard,PG,26.5,35,10.46,3.02,3.26,,,8.5
1630590,1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,PG,30.5,37.5,11.07,3.1,3.21,,,7
1630629,1630629,Gabriele,Procida,Gabriele Procida,SG-SF,29.5,35,11.02,3.14,3.07,,,5.5
1631197,1631197,Jared,Rhoden,Jared Rhoden,SG-SF,,,,,,,,
1631115,1631115,Orlando,Robinson,Orlando Robinson,C,23,27.5,11.4,3.23,3.55,,,4.5
1631223,1631223,David,Roddy,David Roddy,PF,27,35.5,10.75,3.1,3.22,,,8.5
1631157,1631157,Ryan,Rollins,Ryan Rollins,SG,30.5,36.5,11.26,3.28,3.07,,,6
1631204,1631204,Marcus,Sasser,Marcus Sasser,PG,,,,,,,,
1631220,1631220,Dereon,Seabron,Dereon Seabron,SG,30.5,38,11.03,3.04,3.12,,,7.5
1631101,1631101,Shaedon,Sharpe,Shaedon Sharpe,SG,,,,,,,,
1631173,1631173,Terquavion,Smith,Terquavion Smith,SG,30.5,38.5,10.63,3.03,3.14,,,8
1631095,1631095,Jabari,Smith,Jabari Smith,PF,,,,,,,,
1631110,1631110,Jeremy,Sochan,Jeremy Sochan,PF,,,,,,,,
1631164,1631164,Matteo,Spagnolo,Matteo Spagnolo,PG,25.5,31.5,11.42,3.16,3.4,,,6
1631124,1631124,Julian,Strawther,Julian Strawther,SF,28.5,35,10.3,3.37,3.26,,,6.5
1631207,1631207,Dalen,Terry,Dalen Terry,SG,,,,,,,,
1631166,1631166,Drew,Timme,Drew Timme,C,25.5,31.5,11.71,3.31,3.38,,,6
1631133,1631133,Jabari,Walker,Jabari Walker,PF,29.5,32.5,11.53,3.12,3.24,,,3
1631102,1631102,TyTy,Washington Jr.,TyTy Washington Jr.,SG,,,,,,,,
1631212,1631212,Peyton,Watson,Peyton Watson,SF,28,33.5,11.03,3.24,3.28,,,5.5
1631104,1631104,Blake,Wesley,Blake Wesley,SG,30,36,11.55,3.25,3.21,,,6
1631214,1631214,Alondes,Williams,Alondes Williams,SG,30,35.5,10.96,3.11,3.15,,,5.5
1631114,1631114,Jalen,Williams,Jalen Williams,SG,33.5,39,11.13,3.17,3.11,,,5.5
1631119,1631119,Jaylin,Williams,Jaylin Williams,C,24.5,30,11.64,3.1,3.5,,,5.5
1630652,1630652,Trevion,Williams,Trevion Williams,C,27.5,30,12.75,3.46,3.48,,,2.5
1631258,1631258,Bryson,Williams,Bryson Williams,PF-C,,,,,,,,
1631109,1631109,Mark,Williams,Mark Williams,C,,,,,,,,
1630592,1630592,Jalen,Wilson,Jalen Wilson,SF-PF,,,,,,,,
1630855,1630855,Fanbo,Zeng,Fanbo Zeng,SF-PF,,,,,,,,
1630546,1630546,Max,Abmas,Max Abmas,PG,28.5,32.5,10.9,3.49,3.12,,,4
1630534,1630534,Ochai,Agbaji,Ochai Agbaji,SG,32,41.5,10.88,3.1,3.13,,,9.5
1630542,1630542,Marcus,Bagley,Marcus Bagley,SF,32.5,38.5,12.26,3.1,3.17,,,6
1630567,1630567,Scottie,Barnes,Scottie Barnes,SF,36,39.5,10.88,2.99,3.15,,,3.5
1629646,1629646,Charles,Bassey,Charles Bassey,C,33,36,12.19,3.33,3.13,,,3
1630527,1630527,Brandon,Boston Jr.,Brandon Boston Jr.,SF,,,,,,,,
1630547,1630547,James,Bouknight,James Bouknight,SG,,,,,,,,
1630535,1630535,Greg,Brown III,Greg Brown III,PF,33.5,39,10.98,2.98,3.19,,,5.5
1630215,1630215,Jared,Butler,Jared Butler,PG,,,,,,,,
1630577,1630577,Julian,Champagnie,Julian Champagnie,SF,26,32,12.38,3.2,3.2,,,6
1630551,1630551,Justin,Champagnie,Justin Champagnie,PF,27,35,11.94,3.14,3.34,,,8
1630528,1630528,Josh,Christopher,Josh Christopher,SG,29.5,37.5,11.32,3.3,3.14,,,8
1630536,1630536,Sharife,Cooper,Sharife Cooper,PG,,,,,,,,
1630595,1630595,Cade,Cunningham,Cade Cunningham,PG,,,,,,,,
1630245,1630245,Ayo,Dosunmu,Ayo Dosunmu,SG,27,33.5,11.51,3.27,3.23,,,6.5
1630561,1630561,David,Duke Jr.,David Duke Jr.,SG,30,39,11.21,3.19,3.08,,,9
1630556,1630556,Kessler,Edwards,Kessler Edwards,PF,28,37,11.3,3.38,3.25,,,9
1630568,1630568,Luka,Garza,Luka Garza,C,24,29.5,11.9,3.38,3.51,,,5.5
1630564,1630564,RaiQuan,Gray,RaiQuan Gray,PF,26.5,31.5,11.69,3.3,3.25,,,5
1630224,1630224,Jalen,Green,Jalen Green,SG,,,,,,,,
1629656,1629656,Quentin,Grimes,Quentin Grimes,SG,30.5,38.5,11.09,3.33,3.07,,,8
1630573,1630573,Sam,Hauser,Sam Hauser,SF,28.5,34.5,11.14,3.07,3.34,,,6
1630565,1630565,Aaron,Henry,Aaron Henry,SF,29,35,11.68,3.18,3.07,,,6
1630574,1630574,Ariel,Hukporti,Ariel Hukporti,C,24.5,31,12.2,3.53,3.12,,,6.5
1630562,1630562,Matt,Hurt,Matt Hurt,PF,25.5,32.5,11.44,3.25,3.34,,,7
1630538,1630538,Nah'Shon,Hyland,Nah'Shon Hyland,SG,26.5,34,10.53,3.17,3.1,,,7.5
1630543,1630543,Isaiah,Jackson,Isaiah Jackson,C,,,,,,,,
1630525,1630525,David,Johnson,David Johnson,SG,33,39,12.02,3.2,3.03,,,6
1630552,1630552,Jalen,Johnson,Jalen Johnson,PF,,,,,,,,
1630553,1630553,Keon,Johnson,Keon Johnson,SG,41.5,48,11.45,3.2,3,,,6.5
210019,1630637,Carlik,Jones,Carlik Jones,PG,31.5,36,10.96,3.23,3.16,,,4.5
1630539,1630539,Kai,Jones,Kai Jones,PF,,,,,,,,
1630529,1630529,Herbert,Jones,Herbert Jones,SF,28.5,36.5,11.02,3.17,3.25,,,8
1630548,1630548,Johnny,Juzang,Johnny Juzang,SG,31,36.5,11.13,3.08,3.13,,,5.5
1630557,1630557,Corey,Kispert,Corey Kispert,SF,30,37.5,10.91,2.99,3.12,,,7.5
1630228,1630228,Jonathan,Kuminga,Jonathan Kuminga,SF,,,,,,,,
210040,1630639,AJ,Lawson,AJ Lawson,SG-SF,33,41,11,3.01,2.98,,,8
1630575,1630575,Scottie,Lewis,Scottie Lewis,SF,34,42,10.45,3.03,2.98,,,8
1630587,1630587,Isaiah,Livers,Isaiah Livers,SF,,,,,,,,
1630588,1630588,Makur,Maker,Makur Maker,C,25.5,31,11.87,3.28,3.34,,,5.5
1630572,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,C,30.5,36.5,11.63,3.3,3.21,,,6
1630544,1630544,Tre,Mann,Tre Mann,PG,,,,,,,,
1630571,1630571,Matthew,Mayer,Matthew Mayer,PF,,,,,,,,
1630540,1630540,Miles,McBride,Miles McBride,PG,31,38.5,11.08,3.13,3.1,,,7.5
1630558,1630558,Davion,Mitchell,Davion Mitchell,PG,,,,,,,,
1630596,1630596,Evan,Mobley,Evan Mobley,PF,,,,,,,,
1630600,1630600,Isaiah,Mobley,Isaiah Mobley,PF,26.5,32,12.7,3.5,3.3,,,5.5
1630541,1630541,Moses,Moody,Moses Moody,SG,,,,,,,,
1630530,1630530,Trey,Murphy III,Trey Murphy III,SF,34,38,11.65,3.32,3.14,,,4
1630227,1630227,Daishen,Nix,Daishen Nix,PG,29.5,36.5,11.72,3.18,3,,,7
1630566,1630566,John,Petty Jr.,John Petty Jr.,SG,27.5,34,11.51,3.17,3.35,,,6.5
1630582,1630582,Yves,Pons,Yves Pons,PF,36,42.5,10.89,3.05,3.1,,,6.5
1630554,1630554,Jason,Preston,Jason Preston,PG,30.5,38.5,10.82,3.08,3.13,,,8
1630563,1630563,Joshua,Primo,Joshua Primo,SG,30.5,37.5,10.97,3.36,3.22,,,7
1630576,1630576,Roko,Prkacin,Roko Prkacin,PF,,,,,,,,
1629674,1629674,Neemias,Queta,Neemias Queta,C,27,33,11.85,3.5,3.29,,,6
1630559,1630559,Austin,Reaves,Austin Reaves,SG,25,35,10.94,3.19,3.07,,,10
1630526,1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,PF,27,32,11.64,3.15,3.29,,,5
1630545,1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,32.5,39.5,11.51,3.12,3.21,,,7
1630549,1630549,Day'Ron,Sharpe,Day'Ron Sharpe,C,,,,,,,,
1630579,1630579,Jericho,Sims,Jericho Sims,C,37,44.5,11.59,3.38,3.05,,,7.5
1630531,1630531,Jaden,Springer,Jaden Springer,SG,34.5,41.5,11.46,3.1,3.13,,,7
1630569,1630569,DJ,Steward,DJ Steward,PG,34.5,38.5,11.14,3.1,3.08,,,4
1630560,1630560,Cam,Thomas,Cam Thomas,SG,,,,,,,,
1630550,1630550,JT,Thor,JT Thor,PF,31.5,35,12.19,3.08,3.06,,,3.5
1630225,1630225,Isaiah,Todd,Isaiah Todd,PF,28.5,35.5,11.38,3.25,3.31,,,7
210037,1630613,Duane,Washington Jr.,Duane Washington Jr.,SG,29.5,35.5,11.5,3.06,3.17,,,6
1630570,1630570,Trendon,Watford,Trendon Watford,PF,28,35,11.69,3.23,3.27,,,7
1630580,1630580,Joe,Wieskamp,Joe Wieskamp,SF,30,42,10.7,3.18,3.04,,,12
210038,1630598,Aaron,Wiggins,Aaron Wiggins,SG-SF,29.5,36,11.2,3,3.04,,,6.5
1630533,1630533,Ziaire,Williams,Ziaire Williams,SF,34,39.5,10.69,3.04,3.12,,,5.5
1630589,1630589,Moses,Wright,Moses Wright,PF,31.5,38,11.2,3.42,3.15,,,6.5
1630593,1630593,McKinley,Wright IV,McKinley Wright IV,PG,31.5,38,10.76,3.12,3.08,,,6.5
1630681,1630681,Marcus,Zegarowski,Marcus Zegarowski,PG,30,35.5,11.47,3.26,3.11,,,5.5
1630173,1630173,Precious,Achiuwa,Precious Achiuwa,PF,,,,,,,,
1630234,1630234,Ty-Shon,Alexander,Ty-Shon Alexander,SG,28,33,11.33,2.47,3.26,,,5
1628962,1628962,Udoka,Azubuike,Udoka Azubuike,C,37,41,11.82,3.61,3.23,,,4
1630189,1630189,Tyler,Bey,Tyler Bey,PF,37,43.5,11.35,2.75,3.17,,,6.5
1630213,1630213,Yoeli,Childs,Yoeli Childs,PF,34,38.5,10.87,2.42,3.22,,,4.5
1629603,1629603,Mamadi,Diakite,Mamadi Diakite,PF,28,37,11.95,2.71,3.16,,,9
1629653,1629653,Devon,Dotson,Devon Dotson,PG,31.5,40.5,10.44,2.22,3.02,,,9
1630220,1630220,Paul,Eboua,Paul Eboua,SF-PF,33,35.5,10.79,2.44,3.19,,,2.5
1629604,1629604,CJ,Elleby,CJ Elleby,SG-SF,30.5,36.5,11.25,2.63,3.25,,,6
1630235,1630235,Trent,Forrest,Trent Forrest,PG,28,34.5,11.04,2.5,3.18,,,6.5
1630182,1630182,Josh,Green,Josh Green,SG-SF,30.5,39.5,10.64,2.28,3.12,,,9
1630204,1630204,Ashton,Hagans,Ashton Hagans,PG,29.5,36.5,10.82,2.5,3.13,,,7
1630221,1630221,Joshua,Hall,Joshua Hall,SF,31.5,37.5,12.16,2.62,3.38,,,6
1630223,1630223,Jalen,Harris,Jalen Harris,SG,37.5,42.5,10.59,2.49,3.11,,,5
1630210,1630210,Markus,Howard,Markus Howard,PG,30.5,35.5,11.21,3.17,3.11,,,5
1630190,1630190,Elijah,Hughes,Elijah Hughes,SF-SG,,,,,,,,
1630198,1630198,Isaiah,Joe,Isaiah Joe,SG,,,,,,,,
1630222,1630222,Mason,Jones,Mason Jones,SG,24,31,10.6,2.49,3.33,,,7
1630233,1630233,Nathan,Knight,Nathan Knight,PF-C,23,31.5,11.56,2.96,3.31,,,8.5
1630177,1630177,Theo,Maledon,Theo Maledon,PG,,,,,,,,
1630211,1630211,Karim,Mane,Karim Mane,PG-SG,31,36,11.52,2.64,3.04,,,5
1630230,1630230,Naji,Marshall,Naji Marshall,SF,28.5,35,11.77,2.9,3.37,,,6.5
1630231,1630231,Kenyon,Martin Jr.,Kenyon Martin Jr.,SF-PF,31.5,38.5,11.93,2.58,3.16,,,7
1630219,1630219,Skylar,Mays,Skylar Mays,SG,29,37.5,10.65,2.4,3.3,,,8.5
1630192,1630192,Zeke,Nnaji,Zeke Nnaji,PF-C,33,38,10.94,2.72,3.2,,,5
1629670,1629670,Jordan,Nwora,Jordan Nwora,SF-PF,29,35,11.29,2.66,3.43,,,6
1629617,1629617,Reggie,Perry,Reggie Perry,PF-C,30,33.5,11.26,2.57,3.25,,,3.5
1629619,1629619,Myles,Powell,Myles Powell,PG-SG,,,,,,,,
1630193,1630193,Immanuel,Quickley,Immanuel Quickley,SG,29.5,35.5,11.21,2.46,3.17,,,6
1630186,1630186,Jahmi'us,Ramsey,Jahmi'us Ramsey,SG,,,,,,,,
1630194,1630194,Paul,Reed Jr.,Paul Reed Jr.,PF,26.5,37.5,12.29,2.67,3.45,,,11
1630208,1630208,Nick,Richards,Nick Richards,C,30,34,11.42,2.92,3.25,,,4
1630203,1630203,Grant,Riller,Grant Riller,PG-SG,32.5,39.5,11.17,2.45,3.07,,,7
1630206,1630206,Jayden,Scrubb,Jayden Scrubb,SG-SF,,,,,,,,
1630188,1630188,Jalen,Smith,Jalen Smith,PF-C,,,,,,,,
1630199,1630199,Cassius,Stanley,Cassius Stanley,SG,34.5,44,11.4,2.43,3.09,,,9.5
1630205,1630205,Lamar,Stevens,Lamar Stevens,SF-PF,35,41,10.35,2.54,3.2,,,6
1630191,1630191,Isaiah,Stewart,Isaiah Stewart,C,,,,,,,,
1630179,1630179,Tyrell,Terry,Tyrell Terry,PG,30,34,10.78,2.59,3.28,,,4
1629681,1629681,Killian,Tillie,Killian Tillie,PF,27.5,32,11.6,2.62,3.4,,,4.5
1630214,1630214,Xavier,Tillman Sr.,Xavier Tillman Sr.,PF-C,26,32.5,11.8,3.01,3.49,,,6.5
1629700,1629700,Kaleb,Wesson,Kaleb Wesson,C,21.5,27,11.73,2.64,3.6,,,5.5
1630232,1630232,Kahlil,Whitney,Kahlil Whitney,SF,29,39,11.17,2.61,3.28,,,10
1630216,1630216,Cassius,Winston,Cassius Winston,PG,24,28,11.15,2.74,3.61,,,4
1630218,1630218,Robert,Woodard II,Robert Woodard II,SF,32,38,11.1,2.49,3.18,,,6
1629638,1629638,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,SG,,,,,,,,
1629628,1629628,RJ,Barrett,RJ Barrett,SF,,,,,,,,
1629646,1629646,Charles,Bassey,Charles Bassey,C,29,33,12.65,3.27,3.53,7,,4
1629647,1629647,Darius,Bazley,Darius Bazley,PF,30.5,37,11.09,2.95,3.27,4,,6.5
1629626,1629626,Bol,Bol,Bol Bol,C,,,,,,,,
1629648,1629648,Jordan,Bone,Jordan Bone,SG,36,42.5,9.97,2.78,3.08,7,,6.5
1628968,1628968,Brian,Bowen II,Brian Bowen II,SF,32,35.5,10.98,3.21,3.26,1,,3.5
1629065,1629065,Ky,Bowman,Ky Bowman,PG,27.5,33,11.11,3.11,3.26,4,,5.5
1629649,1629649,Ignas,Brazdeikis,Ignas Brazdeikis,SF,31,36.5,11.06,3.17,3.36,13,,5.5
1629052,1629052,O'Shae,Brissett,O'Shae Brissett,SF-PF,34,37.5,11.3,3.18,3.48,11,,3.5
1629650,1629650,Moses,Brown,Moses Brown,C,27,31,11.95,3.3,3.51,,,4
1629634,1629634,Brandon,Clarke,Brandon Clarke,SF,34,40.5,10.61,3.05,3.15,10,,6.5
1629651,1629651,Nicolas,Claxton,Nicolas Claxton,C,31.5,36.5,11.26,3.47,3.36,8,,5
1629076,1629076,Tyler,Cook,Tyler Cook,PF,27.5,32,11.32,3.1,3.28,11,,4.5
1629633,1629633,Jarrett,Culver,Jarrett Culver,SG,,,,,,,,
1629056,1629056,Terence,Davis,Terence Davis,SG,29.5,34,10.69,2.96,3.28,13,,4.5
1629652,1629652,Luguentz,Dort,Luguentz Dort,PG,32.5,38,10.79,3.13,3.22,14,,5.5
1629653,1629653,Devon,Dotson,Devon Dotson,PG,30,38.5,10.63,2.8,3.04,7,,8.5
1629654,1629654,Carsen,Edwards,Carsen Edwards,PG,28.5,34,10.53,2.82,3.22,14,,5.5
1629605,1629605,Tacko,Fall,Tacko Fall,C,22,26.5,13.01,3.46,3.78,8,,4.5
1628981,1628981,Bruno,Fernando,Bruno Fernando,C,29.5,33.5,11.29,3.05,3.21,13,,4
1629655,1629655,Daniel,Gafford,Daniel Gafford,PF,32.5,36.5,11.61,3.19,3.25,5,,4
1629636,1629636,Darius,Garland,Darius Garland,PG,,,,,,,,
1629656,1629656,Quentin,Grimes,Quentin Grimes,SG,27.5,36,10.83,3.28,3.2,6,,8.5
1629657,1629657,Kyle,Guy,Kyle Guy,SG,30.5,36.5,10.48,3.07,3.27,4,,6
1628986,1628986,Jaylen,Hands,Jaylen Hands,PG,33,41.5,10.73,3.03,3.12,6,,8.5
1629607,1629607,Jared,Harper,Jared Harper,PG,33.5,40.5,10.77,3.02,3.04,8,,7
1629637,1629637,Jaxson,Hayes,Jaxson Hayes,PF,27,34.5,11.74,3.23,3.37,5,,7.5
1629608,1629608,Dewan,Hernandez,Dewan Hernandez,C,30.5,35.5,11.46,3.25,3.28,13,,5
1629639,1629639,Tyler,Herro,Tyler Herro,SG,,,,,,,,
1629658,1629658,Jalen,Hoard,Jalen Hoard,PF,27.5,35.5,11.44,3.32,3.34,8,,8
1629659,1629659,Talen,Horton-Tucker,Talen Horton-Tucker,SG,26,34.5,11.34,3.43,3.34,10,,8.5
1629631,1629631,De'Andre,Hunter,De'Andre Hunter,,,,,,,,,
1629610,1629610,DaQuan,Jeffries,DaQuan Jeffries,SF-PF,,,,,,,,
1629660,1629660,Ty,Jerome,Ty Jerome,PG,26,31.5,11.21,3.12,3.4,2,,5.5
1629640,1629640,Keldon,Johnson,Keldon Johnson,SG,,,,,,,,
1629661,1629661,Cameron,Johnson,Cameron Johnson,SG,30.5,36.5,10.52,3.28,3.26,,,6
1629662,1629662,Mfiondu,Kabengele,Mfiondu Kabengele,PF,28,35.5,11.21,3.3,3.25,6,,7.5
1629663,1629663,Louis,King,Louis King,SF,29,33,10.99,3.05,3.28,0,,4
1629641,1629641,Romeo,Langford,Romeo Langford,SG,,,,,,,,
