NBA_ID,Season,Player,Interior Defense Rating,Perimeter Defense Rating,Steal Rating,Block Rating,Help Defense IQ Rating,Pass Perception Rating
203090,2021-22,Maurice Harkless,65.78852568376881,75.34536574079925,64.02640798486077,67.11003219217676,76.44085633051073,78.03013898979839
203091,2013-14,Royce White,34.475084070776056,37.227621201542696,25.0,25.0,53.946431982972626,52.0
203092,2013-14,Tyler Zeller,78.36508108621044,46.97205296456983,46.34338823679059,79.9157045780213,85.89585502024843,52.0
203092,2014-15,Tyler Zeller,80.48270272495469,44.18244419661655,42.65846746195178,78.78474988114256,87.93175689628495,52.0
203092,2015-16,Tyler Zeller,75.89049558206105,36.44198694603499,34.605093292648306,61.89930638674295,70.32201379433032,26.39882670992146
203092,2016-17,Tyler Zeller,72.51578632820299,41.49746368468746,34.39711296770478,64.71730264409658,61.68566288659646,35.4316200893272
203092,2017-18,Tyler Zeller,80.12038749163867,63.576693878160384,42.59544815347768,69.7927436081597,89.1358536253988,47.86069514806717
203092,2018-19,Tyler Zeller,46.921248785133585,44.83952023648436,36.948845424416476,59.15558336122875,59.44284100490726,34.21340179030474
203092,2019-20,Tyler Zeller,35.31619541680823,41.21219486519419,34.96796534688832,32.323730898419925,42.74359620101826,46.9684620577522
203093,2013-14,Terrence Jones,77.44385191914937,71.96183252638168,63.29688963247149,85.89969596452565,84.71128898628186,52.0
203093,2014-15,Terrence Jones,77.75996625553057,77.47153438337054,52.220362177892234,92.17274468124053,85.11776580998215,52.0
203093,2015-16,Terrence Jones,47.10520450132031,65.13474521024389,52.220362177892234,76.43959202258577,62.066700955143126,52.0
203093,2016-17,Terrence Jones,75.00575272252574,68.73813272687153,64.78089761929441,80.87918404517154,81.41193209694795,67.9034577496508
203093,2018-19,Terrence Jones,27.961887841225025,55.289617224604505,38.676050103771146,35.50871810830061,35.00775719920872,52.0
203094,2013-14,Andrew Nicholson,71.89106682524725,50.4976792346661,43.21589844868641,57.57192449996941,77.84059630405342,52.0
203094,2014-15,Andrew Nicholson,66.42600765059575,49.95581652857411,43.08317678517817,64.27698448278115,72.3075525029766,52.0
203094,2015-16,Andrew Nicholson,70.82480093191748,55.45223529197368,42.48618976374085,61.72329149862404,73.32711629956925,43.97425055622775
203094,2016-17,Andrew Nicholson,50.2443812529875,38.91244990310375,61.79738651426153,33.83977564609515,69.01861741109737,65.32689337368348
203095,2013-14,Evan Fournier,65.46889829688922,60.49773670761423,52.259530486710744,39.93174829350259,71.7211779999108,52.0
203095,2014-15,Evan Fournier,48.48076577548622,65.13474521024389,61.51564856211023,35.97086185760023,62.61711255871733,52.0
203095,2015-16,Evan Fournier,39.13930283007502,76.41892907870917,73.74293155704235,35.690543761683806,69.21593614759021,58.77892531381964
203095,2016-17,Evan Fournier,41.450923779177785,73.62130305488715,64.90829139642618,35.939046026476696,66.71092503273255,80.38937669170325
203095,2017-18,Evan Fournier,48.329222409055085,70.41450312008917,57.60725246182587,49.083855651626706,66.9327492366437,80.14369814792822
203095,2018-19,Evan Fournier,52.80342110695239,84.38491957631099,62.76672242097708,38.47327680686571,68.1238274001861,71.56584078324074
203095,2019-20,Evan Fournier,60.73020398508786,81.20014898120486,68.8864047552508,41.27461818782688,73.11658466712896,81.18252087332999
203095,2020-21,Evan Fournier,54.49007611138084,79.55053551619169,72.22977412681183,55.94565440246448,67.32278763790097,80.99184864981564
203095,2021-22,Evan Fournier,40.96416269389477,70.89314767333241,69.14244485736646,42.8897800140216,62.774139189213244,75.1617632364849
203095,2022-23,Evan Fournier,38.20990197957412,69.52999859438953,64.87240098099848,42.65083633654054,68.49190441651393,71.22196080767291
203095,2023-24,Evan Fournier,54.44850713453442,71.60335388445705,79.3711605651583,52.60316143849113,79.10130526614167,91.54396046168841
203096,2013-14,Jared Sullinger,72.96321505457718,55.713062469038356,52.45646050362307,73.6994931062973,79.30748914572689,52.0
203096,2014-15,Jared Sullinger,76.73097160506266,55.50564967681933,64.82597121966859,74.65685045148918,83.7807060329881,52.0
203096,2015-16,Jared Sullinger,82.67958197115495,59.54626881093629,71.14987421994296,64.69707302486479,83.86469866637354,79.37152792724001
203096,2016-17,Jared Sullinger,44.39798093577307,57.664673231913085,57.27115514371797,29.66134262405734,62.6043996097342,66.11586320868642
203098,2013-14,John Jenkins,30.061670058360644,36.140721539183346,29.827751582821552,28.301159550978863,42.15377024818919,52.0
203098,2014-15,John Jenkins,34.90554268636631,38.586245779491875,41.77003366784734,25.0,54.63801541472884,52.0
203098,2015-16,John Jenkins,29.53905115297231,42.81022478092341,37.292493092532524,26.17904975502812,43.51173544831667,37.0592985068664
203098,2016-17,John Jenkins,31.9917858435363,48.844428872220654,35.99862023191673,29.640131126686565,41.15863973649685,72.01332200314108
203098,2018-19,John Jenkins,52.37156180940276,54.60955093862997,38.13107267357094,40.425081781497504,62.79674356577785,46.28444201446242
203099,2013-14,Jared Cunningham,62.54167888517064,32.336572720925616,43.45953456792874,25.0,70.49548993956144,52.0
203099,2014-15,Jared Cunningham,30.405675870541653,29.89104848061708,38.440026806270495,25.0,43.32449643241415,52.0
203099,2015-16,Jared Cunningham,30.58114868817305,66.98513910669624,56.63908354721315,28.09210477320806,48.89258207989221,41.26299130095155
203100,2013-14,Tony Wroten,38.274058626602006,73.63882184475192,75.60587908199692,48.469415928783285,57.657755825135524,52.0
203100,2014-15,Tony Wroten,43.43455773142916,74.55354329113567,87.72860647514734,49.75353429668588,60.67452436549785,52.0
203100,2015-16,Tony Wroten,29.714612773229504,67.37959645075765,40.55820910485556,26.453243387923884,41.49232818997959,40.5935777952936
203101,2013-14,Miles Plumlee,86.73959104653383,41.39283542866327,58.04664478642106,85.68257727011198,94.00171055262712,52.0
203101,2014-15,Miles Plumlee,84.79814171499446,38.826083350775065,62.80879981147865,85.40876097839369,92.43846743768381,52.0
203101,2015-16,Miles Plumlee,80.73249801535411,51.67047303532395,52.2208119524232,83.68288501600213,77.49205068597894,60.24515555162175
203101,2016-17,Miles Plumlee,72.01161222849542,55.32170542437975,58.39957934741319,54.999185178418465,67.58931788470646,69.95620140882407
203101,2017-18,Miles Plumlee,84.01449959463798,48.97687877804827,46.541641317657515,74.18894455093712,92.01596504918692,59.35521960338273
203101,2018-19,Miles Plumlee,52.37354864094411,56.05843281771745,42.65231805958895,49.557870006325565,64.94158164237578,42.097906148069704
203102,2013-14,Arnett Moultrie,31.705798891332638,31.65726043195102,51.41285901996114,46.014119905935154,49.27088034874957,52.0
203103,2013-14,Perry Jones,74.0326315518025,62.62504627912364,43.61406343921115,60.25291463006675,80.51667517967807,52.0
203103,2014-15,Perry Jones,56.44435128260694,64.5367023065663,59.103488988036965,49.41015705725733,67.392513516676,52.0
203104,2013-14,Marquis Teague,40.76807379851809,36.82003382815794,39.76336516757301,30.439493577962264,59.331213057156475,52.0
203104,2017-18,Marquis Teague,38.080033579794616,71.53817476565183,64.39123512095705,29.461512863721875,55.72663497155232,73.58416126386392
203105,2014-15,Festus Ezeli,70.86374214835544,25.13586245779492,35.27179676521125,75.71559178245478,76.43503019539236,52.0
203105,2015-16,Festus Ezeli,93.4381385335989,65.60018076094673,50.992176894457856,89.1195985485063,91.75506137465663,46.7083095693469
203106,2013-14,Jeffery Taylor,75.08215380961923,75.90383646909268,53.63695213227724,46.38757806883875,81.51683293337172,52.0
203106,2014-15,Jeffery Taylor,58.459232561865115,63.14126886465191,58.60795048368779,36.05099907486534,68.48304549180747,52.0
203107,2016-17,Tomas Satoransky,60.663759874942805,63.55392009013955,66.43566732243842,43.743236664291736,70.28640079787374,77.17015667108257
203107,2017-18,Tomas Satoransky,55.90219614490659,78.64092560468035,64.06261399840979,48.56133955389307,72.71835073693029,77.175470233117
203107,2018-19,Tomas Satoransky,58.859270088222665,74.34027747388338,71.74793558216344,41.1244860227172,67.69582699025658,79.98345963241921
203107,2019-20,Tomas Satoransky,47.002511537682324,75.35040982355261,75.9693353141049,40.32072158849077,68.85001357882844,85.66722228559748
203107,2020-21,Tomas Satoransky,57.244035767541945,65.22210961169876,63.67332743848695,45.789556390567526,67.82076882471291,70.96431258182108
203107,2021-22,Tomas Satoransky,49.03890485743106,75.5510938395643,63.232211275893285,38.573284814921166,69.72630525574445,77.01256952333532
203108,2013-14,Bernard James,60.149196640084504,27.30966178251362,35.75957747866485,49.89533775529015,69.44364410231145,52.0
203108,2014-15,Bernard James,62.001505460496645,34.51037204564432,33.602549880176376,67.09961553656171,70.30616306147054,52.0
203109,2013-14,Jae Crowder,82.77062786890693,62.952324674740474,70.1098742523641,55.06406086458202,90.31227115645594,52.0
203109,2014-15,Jae Crowder,77.97345374521001,73.33391469595733,72.87266906614903,57.93422046349608,85.39227951188526,52.0
203109,2015-16,Jae Crowder,49.498450318488615,81.32768166041441,88.29967713836426,51.693318562402084,73.10532431112047,89.21784195575087
203109,2016-17,Jae Crowder,56.111231549215994,78.76708811853794,65.46840393280748,49.25641027257156,76.83879095161501,83.76676611715314
203109,2017-18,Jae Crowder,65.75983640239092,69.8080777611248,63.391946670167705,49.67233296644408,73.49080069500988,74.99067459893473
203109,2018-19,Jae Crowder,66.78074303728891,64.28847534954728,62.109366781148054,50.67385843426953,77.14876529443025,66.19780433976884
203109,2019-20,Jae Crowder,55.7101170296014,85.67705596901153,72.60194873745493,51.07919072870269,69.91763412184305,80.90213728038768
203109,2020-21,Jae Crowder,70.3633203734935,78.22059069089715,62.38878401299174,55.94985076417397,76.70729996475895,69.96267109053129
203109,2021-22,Jae Crowder,64.01126373461592,81.3082205276,84.12463601136568,50.76383470057993,81.82447949154778,87.86807095413732
203109,2022-23,Jae Crowder,69.66598774270432,72.083800269876,66.03367612542715,55.402328319855926,71.8535581276736,76.58678853573608
203109,2023-24,Jae Crowder,57.16159582177215,80.07394225628228,64.70023669016872,41.93244931568529,70.1978898400622,75.3093723879168
203109,2024-25,Jae Crowder,35.40290849244969,65.89477254166998,45.420819402175674,28.76877168816969,52.88219817837435,46.54035125909828
203110,2013-14,Draymond Green,98.57020373533909,72.26673967517627,83.99879203061282,79.88730288966826,99.02406934342487,52.0
203110,2014-15,Draymond Green,99.68897328665244,75.79185804664426,85.62087964732349,83.68848966964563,99.78770366654884,52.0
203110,2015-16,Draymond Green,81.82262564846828,74.30570002267916,78.97037170191773,80.64245298505138,90.20360867628744,60.63330493356805
203110,2016-17,Draymond Green,92.43292108192121,74.93303310471863,92.4993302035446,81.66938829414573,95.91002265702822,95.8501160623286
203110,2017-18,Draymond Green,78.62248255270303,78.85935680624247,77.84079237138111,79.69083948039508,88.13656484545524,91.19144175740094
203110,2018-19,Draymond Green,80.92985274441762,76.48343070897839,80.99806591663014,74.60309909570515,94.89228036735481,91.34658698863866
203110,2019-20,Draymond Green,78.71344699279385,79.79983948604117,82.30708422301281,68.04704401419217,87.40551680744322,92.76584506639864
203110,2020-21,Draymond Green,88.9379539070084,82.06535424718281,87.70973066033413,69.05375668980616,94.91988106929712,92.08780042057714
203110,2021-22,Draymond Green,81.4840179455816,80.76769125353744,79.82156378269613,81.07216127849068,95.53725196272954,87.82177195008836
203110,2022-23,Draymond Green,87.33088087477178,75.35564288717346,65.33755197899224,73.37992201173255,95.20762308665365,82.49434791807174
203110,2023-24,Draymond Green,79.82412940998238,79.68927225261558,71.10799266377272,75.51953629997644,95.51357710379163,83.76967656261337
203110,2024-25,Draymond Green,85.42360616699703,77.45890525408926,84.1860820007362,76.35630465730603,96.54866328897164,91.96284659738257
203110,2025-26,Draymond Green,80.8029076722957,80.10478073916988,64.15571244012443,69.62368662303152,84.98310412580436,73.92699172205165
203111,2013-14,Orlando Johnson,41.98502299114638,30.298635854001834,35.60550407877282,26.579930321771783,60.12213004114271,52.0
203111,2015-16,Orlando Johnson,34.50970034959118,70.21574136489407,43.85434069111646,56.75218224612461,46.945964070401644,57.0207287588448
203112,2013-14,Quincy Acy,76.1973209895368,50.4976792346661,59.74402722316624,69.47888556215229,83.047988763426,52.0
203112,2014-15,Quincy Acy,77.12676417005446,60.006819114188986,50.495851574527805,56.69545294746631,84.30356049613533,52.0
203112,2015-16,Quincy Acy,73.48117860417314,74.16299603857681,61.407058639839434,66.46102147077332,71.09912760800586,62.34168410365421
203112,2016-17,Quincy Acy,71.05522855985824,63.42303339231667,55.17968057286433,63.49971543865752,81.53100968040215,71.54145973487347
203112,2017-18,Quincy Acy,75.16035061313765,70.75386983931668,56.31044962846176,63.42387692711802,83.49921240695076,72.27912339188721
203112,2018-19,Quincy Acy,56.08828974172242,65.49491174413598,33.515511138038114,58.165058796895174,62.22783492920769,38.90865430542263
203113,2013-14,Quincy Miller,73.7247163412611,68.3743957141537,55.21075955834616,74.4558297115792,80.23422736119686,52.0
203113,2014-15,Quincy Miller,69.47189937618164,33.83105975666972,64.135336449408,62.62885346184348,74.74743386972911,52.0
203114,2013-14,Khris Middleton,57.44980202477149,79.13607011037664,76.03029506390699,47.48328220565166,67.92863667816337,52.0
203114,2014-15,Khris Middleton,94.479964532981,83.77495873594512,84.21087195661345,39.99069989061503,96.23221016112848,52.0
203114,2015-16,Khris Middleton,40.9925263915739,79.79063684979796,84.88582322824796,42.19256259231605,64.59973466629503,86.52699674590606
203114,2016-17,Khris Middleton,55.701407580991884,64.1039902077709,82.41998594041691,43.58996990480062,74.48609464610902,93.48588345777489
203114,2017-18,Khris Middleton,61.29459623254355,64.5810132267135,77.97605133393496,44.91037235214151,75.46713778850867,89.44584845277545
203114,2018-19,Khris Middleton,52.06894005121215,70.14809619070955,66.34487221244514,35.99876244246016,74.9367859230326,76.21391262563826
203114,2019-20,Khris Middleton,60.1496317564435,67.74333122514494,61.293827251156664,37.25765867838845,82.5604162514144,74.92224030829821
203114,2020-21,Khris Middleton,56.032034996458485,78.87471092247942,66.42982459645489,37.38868406147769,70.09298035588739,81.28569683145713
203114,2021-22,Khris Middleton,57.55982906450541,75.89769293105986,70.24126235857854,47.34230129014868,77.83923660246013,80.30019363122597
203114,2022-23,Khris Middleton,57.47205839524494,68.85371700106,60.745721788411686,40.87947740130168,71.39254549719014,67.73489012615578
203114,2023-24,Khris Middleton,63.50579291993032,77.74926815263291,68.40331153234204,49.8271972433883,74.38708486999109,78.43856222362099
203114,2024-25,Khris Middleton,55.613791242631,58.4190962068467,72.67007680713242,47.75983200972877,71.88663589770667,81.15471125247392
203114,2025-26,Khris Middleton,60.44978670898745,68.00789535068682,59.45410690409642,40.278924462290085,62.1074572519014,66.902691224895
203115,2013-14,Will Barton,50.788190216223754,35.461409250208746,43.4428579870398,33.71843212017535,63.97141831948819,52.0
203115,2014-15,Will Barton,81.93529580266313,61.97048948788997,72.81947945077003,58.36897561972808,89.43628210401852,52.0
203115,2015-16,Will Barton,48.082698384153765,73.5201818475534,65.20620885612199,53.098989168677974,62.00302394944702,56.59057183725424
203115,2016-17,Will Barton,47.381831431677035,77.76811992675788,61.95233625831769,59.34574593400878,63.52450822417838,69.90014072222559
203115,2017-18,Will Barton,59.992559154918595,76.539580852823,65.1894174761829,57.516937485970615,64.52834506606054,77.13455670082884
203115,2018-19,Will Barton,53.3997772054588,76.37807598115953,43.3998132234949,57.594694401661485,63.774914313023075,61.017185530012455
203115,2019-20,Will Barton,67.2914392007365,77.84840978721161,66.83727389510958,56.427028305402295,73.85831384260858,70.0596771554242
203115,2020-21,Will Barton,52.41663567730338,78.39010191760536,63.096929827454865,51.72138553584509,71.94492044496867,73.38127497616476
203115,2021-22,Will Barton,48.87657350048694,70.1153322889592,56.70572752898376,51.216552923723675,61.859377154967554,64.8497541882604
203115,2022-23,Will Barton,49.563564660391165,52.66322145677268,58.140910664838515,46.05948312587411,62.15501973673376,67.00511945254775
203116,2013-14,Tyshawn Taylor,29.82830150306772,44.25519196480337,53.043223911446674,26.84325204206708,41.35956657900112,52.0
203117,2013-14,Doron Lamb,49.75211405492416,48.60115976334414,43.18935411598476,35.91951255212249,63.2701364055621,52.0
203118,2013-14,Mike Scott,50.755285656045764,53.846347339067094,50.961528333084416,41.52982789095789,63.949146430798486,52.0
203118,2014-15,Mike Scott,65.03924653306126,61.479571894464726,52.37757964957616,36.81736983732723,71.51217054103336,52.0
203118,2015-16,Mike Scott,67.21235593347446,48.79408164226535,47.74238313758296,54.940611771292254,76.22271972956571,45.676982778741646
203118,2016-17,Mike Scott,40.08708586437439,38.536351827429044,39.201185932833546,33.26683200598308,65.24642691687592,40.52612569066584
203118,2017-18,Mike Scott,54.98577318943629,54.5131179876939,43.54223686423915,43.43325231446712,71.70886352535072,47.666903075770925
203118,2018-19,Mike Scott,51.41017832752103,55.76136171082813,43.92875519242313,43.60757970253946,65.10675276940285,59.454641918432195
203118,2019-20,Mike Scott,49.66355699926992,56.91454775299318,43.86600761080844,40.875177614656806,68.29972134513696,57.09397488965556
203118,2020-21,Mike Scott,56.05449595925681,58.5080941187305,57.17796544658972,56.480853720591654,69.33340667645771,63.56150262884648
203120,2013-14,Justin Hamilton,30.63155102654887,30.43449831179675,53.62645213212451,25.0,44.25088721995741,52.0
203120,2014-15,Justin Hamilton,46.089906447942944,33.6951972988748,66.85123663481502,77.61640174385273,61.681625988786095,52.0
203120,2016-17,Justin Hamilton,77.11080942916219,61.87792344105577,54.237975399215024,73.04419633742333,79.45109927834969,66.7889409684636
203121,2013-14,Darius Miller,65.62903503574135,61.64321109227314,60.222108463768485,49.00792385639153,71.79907776823063,52.0
203121,2014-15,Darius Miller,31.89322053732287,33.831059756669724,35.811053664833366,25.0,49.70757066870566,52.0
203121,2017-18,Darius Miller,53.29015054683712,57.67387780872029,42.675947513445976,46.192587541895016,67.04133047548164,47.69764957429931
203121,2018-19,Darius Miller,55.66107928491982,59.320676553054334,52.64246105699753,49.28705219990628,68.46932787429843,64.84392148760254
203121,2020-21,Darius Miller,35.2790979641799,43.24387971841559,66.90958141573104,49.7475643176637,57.14462550875562,75.9857408950731
203123,2014-15,Kostas Papanikolaou,72.56723029247684,60.82501510323106,63.971438717391,55.95391109160981,78.76571031604044,52.0
203123,2015-16,Kostas Papanikolaou,34.79457571829494,73.11494218913371,59.490643129319004,32.923196893683,58.60198380120458,64.67870557618758
203124,2013-14,Kyle OQuinn,91.10919248740608,52.936061412080036,62.724455407194334,91.28596770846416,95.48326679447953,52.0
203124,2014-15,Kyle OQuinn,86.61350577230051,47.78836570420616,65.2080083783639,82.52201936326067,93.90374970112501,52.0
203124,2015-16,Kyle OQuinn,84.07784704483919,54.4313989270408,57.73284571785198,86.70389815275152,85.26886339389648,56.09928760601256
203124,2016-17,Kyle OQuinn,85.82902321006696,57.387362227522985,61.80468184784233,94.35939150546989,82.47305317613464,69.14905794032633
203124,2017-18,Kyle OQuinn,84.78249293634896,59.340214232135125,57.64566296951324,94.35126425103718,92.83667348943061,67.17783851452187
203124,2018-19,Kyle OQuinn,70.96141492505292,37.28349434945147,42.010806291050734,69.03198285911247,70.8950185376305,44.291859061541096
203124,2019-20,Kyle OQuinn,75.13878512084112,60.883859065598415,49.01558852655832,91.01859517103797,78.47842061071702,69.60724735779057
203128,2014-15,Furkan Aldemir,72.11440913887108,40.15300930957292,58.01330427846877,64.20257039413416,78.14616901511627,52.0
203129,2013-14,Tornike Shengelia,32.49304230789742,36.41244645477318,36.296835109493855,29.27321470802132,50.762043996275786,52.0
203130,2013-14,Darius Johnson-Odom,39.496597804889575,37.227621201542696,44.529869821277074,25.0,58.47806640398517,52.0
203133,2013-14,Robbie Hummel,70.2379278851192,52.39419870598805,49.021029598491104,36.87632143443968,75.53209276392596,52.0
203133,2014-15,Robbie Hummel,58.98177557856695,63.53996413377031,53.79416960396116,53.74193503099613,68.78006606297916,52.0
203135,2013-14,Robert Sacre,76.44152386592225,44.492400726389135,49.680917247053735,79.4852614098483,83.3832861651315,52.0
203135,2014-15,Robert Sacre,75.73292960651516,47.246502998114174,56.13025796194189,79.65885876153516,82.41036636353336,52.0
203135,2015-16,Robert Sacre,78.09385065520706,58.84214652244791,43.277245599951726,69.4059740975043,77.67205172150106,56.090189766699474
203136,2013-14,Ognjen Kuzmic,32.278032247536736,29.89104848061708,39.015296169223866,42.648299105642025,50.416604527716295,52.0
203136,2014-15,Ognjen Kuzmic,35.03554108344069,27.037936866923786,38.109142482647194,32.07963402616735,54.84687344269101,52.0
203138,2013-14,Hollis Thompson,52.81280605387893,73.33391469595733,61.51564856211023,47.045000550926495,65.27569637534192,52.0
203138,2014-15,Hollis Thompson,65.22947482101276,74.40108971673838,63.67923777530542,55.19971972879752,71.60470857862249,52.0
203138,2015-16,Hollis Thompson,56.71529757143821,66.99981605368468,43.85553838942613,48.370421172354064,66.82798479259114,42.45967700707334
203138,2016-17,Hollis Thompson,48.61538717550278,73.98782490476985,58.70582247823082,41.974924818738685,68.32617666642331,65.89146134081105
203139,2013-14,Viacheslav Kravtsov,30.74644229697808,55.289617224604505,25.0,39.93328430536172,45.30344625882341,52.0
203141,2013-14,Mirza Teletovic,53.17180178913676,62.46140708131522,50.961528333084416,58.00667965620141,65.48948827330705,52.0
203141,2014-15,Mirza Teletovic,74.89680737828759,58.8242543523238,49.56449805741458,59.29858475636395,81.30937579536301,52.0
203141,2015-16,Mirza Teletovic,58.4034029689076,54.32547949481042,45.783494165109225,47.628000279551976,61.99057716446399,43.9046435099922
203141,2016-17,Mirza Teletovic,57.28934376344063,51.29245026129581,41.65456732965698,48.42438249685737,69.18852425497359,52.92834729730535
203141,2017-18,Mirza Teletovic,31.615952997154288,49.60197805540559,43.527224239282724,29.08598803698835,59.259154416900124,35.13237221126781
203142,2013-14,Chris Copeland,35.97392293254805,29.075873733847565,34.14180677979849,43.11741586437761,56.097927070352064,52.0
203142,2014-15,Chris Copeland,59.083803629972046,64.5367023065663,45.217823829671346,50.71741496007119,68.83806019769202,52.0
203142,2015-16,Chris Copeland,34.56650774592997,40.322125595649794,37.05647036667235,26.453243387923884,45.495217616874974,36.123009281572784
203143,2013-14,Pablo Prigioni,78.27440520018087,60.82501510323106,80.09288075371273,35.94518720486136,85.77925908675978,52.0
203143,2014-15,Pablo Prigioni,77.71064487894901,62.2977678835068,87.74628902402812,35.81681394116702,85.05434573001077,52.0
203143,2015-16,Pablo Prigioni,34.153532466780085,66.15480938505512,87.90420254244286,35.4361511045726,64.59606214316645,91.2871810061551
203144,2013-14,Alexey Shved,72.23627967121429,51.58140464685007,62.78042577740166,59.528322703013416,78.3129099625102,52.0
203144,2014-15,Alexey Shved,30.627138324237066,37.63520857492745,65.78885556655226,28.154869706370363,44.21046091353083,52.0
203145,2013-14,Kent Bazemore,58.28791988452162,37.90693349051728,57.39626444722248,31.4318918291518,68.38566903159818,52.0
203145,2014-15,Kent Bazemore,82.27595266044634,69.8226076589492,67.19454163996765,64.0754302696036,89.79351929161707,52.0
203145,2015-16,Kent Bazemore,61.3044051757313,84.88506310826398,81.29217453562521,50.11390853271137,76.81391180896631,67.39811212698879
203145,2016-17,Kent Bazemore,66.09522372235514,84.33123878207365,80.78936520416921,68.19386233970441,77.34811847048715,92.03100571284143
203145,2017-18,Kent Bazemore,61.9601495814993,94.15586578277727,89.07937238984091,66.66289133979774,72.38827973646542,94.48428700452537
203145,2018-19,Kent Bazemore,65.08185613927449,76.82753376288933,85.36182425506827,59.708505186394284,76.67322301692,87.5898671001089
203145,2019-20,Kent Bazemore,71.25518612460552,87.30171388483888,78.14152363423507,61.47900817265754,76.00504981934498,91.50252357269018
203145,2020-21,Kent Bazemore,73.43859861785621,83.57893151200761,81.42587893586547,63.248469597722604,82.23768378671075,88.66950053555401
203145,2021-22,Kent Bazemore,69.76920496054478,87.87443785972266,73.38855660234906,48.43680801711615,72.52321727875692,76.06946499010832
203146,2013-14,Maalik Wayns,31.148862157943203,30.43449831179675,63.56389735686814,25.0,47.973224045422654,52.0
203147,2013-14,Chris Smith,28.499413793743333,55.289617224604505,25.0,25.0,36.837074277672855,52.0
203148,2013-14,Brian Roberts,40.09047852979451,68.99505797620893,60.02543447009619,39.2832807252656,58.8765539533959,52.0
203148,2014-15,Brian Roberts,67.80353319287033,64.1380070374479,61.149896910895976,39.754893502165224,73.41100568044466,52.0
203148,2015-16,Brian Roberts,38.327721933946606,75.25549134542514,50.187761381168094,38.809538709407164,63.88746834371607,57.28563329413986
203148,2016-17,Brian Roberts,38.12536915035896,68.99985976478618,50.574384595748334,36.601596988376755,66.62670948988031,69.43322200760012
203156,2013-14,Henry Sims,69.88692847326755,53.20699276512603,61.796666960066844,69.16103525082589,75.0798888129347,52.0
203156,2014-15,Henry Sims,72.14454180547405,52.936061412080036,56.196482066352964,60.457931839649284,78.1873959571857,52.0
203156,2015-16,Henry Sims,45.20389939454084,34.4061714552989,51.19290075863684,62.65616477610606,64.13194771553772,57.38479232240424
203159,2018-19,Scott Machado,35.724449720483605,42.542966524817665,54.68651472091522,29.0936264316027,48.14189287978958,57.33397877394751
203186,2015-16,Willie Reed,81.14751283109278,58.10046071408041,43.518338324864224,92.36147645355844,84.58005799695175,58.578312585174984
203186,2016-17,Willie Reed,81.61724637664629,53.11894048494506,43.959529033364255,80.2459026318658,82.53799410138329,57.43050559553445
203186,2017-18,Willie Reed,70.25744182313642,38.050729366376856,38.1130159511152,72.37160437216534,65.2408183566557,41.15551331444216
203187,2013-14,Chris Johnson,65.4587726170338,61.97048948788997,65.72526633818173,41.78648629017193,71.71625228379799,52.0
203187,2014-15,Chris Johnson,62.26336157787826,53.68761497870863,67.82355768146253,31.171070901024688,70.39794173651882,52.0
203187,2015-16,Chris Johnson,60.07483408965686,76.69948231991799,66.60239332439049,55.98618939246906,72.88984950395835,68.74460363574872
203197,2013-14,Diante Garrett,63.832078457249956,59.67954071857215,65.81510255479145,40.50319429410174,70.94776565567808,52.0
203200,2014-15,Justin Holiday,71.48253888108502,36.41244645477318,71.57786441281716,32.53739809418744,77.28165613093044,52.0
203200,2015-16,Justin Holiday,67.60749329426318,72.46808116217264,71.6299141511793,58.11332694950398,69.7543336844381,76.88577698324863
203200,2016-17,Justin Holiday,50.0612305338503,73.5325434443685,72.61939918560785,58.02535608777777,70.17742874390203,87.27049859044615
203200,2017-18,Justin Holiday,67.49136208485623,82.27160074928398,70.90380955520665,53.80959876646193,79.14631733818234,86.44607208242633
203200,2018-19,Justin Holiday,58.39403270176526,83.36024050524364,83.07133535627557,51.64175467016436,71.60630128488141,92.0551697400999
203200,2019-20,Justin Holiday,70.99027005434712,74.43674022582579,81.20738525827264,65.36109855716876,78.4508296778445,91.38256232159307
203200,2020-21,Justin Holiday,65.66520238798672,84.08523647654688,66.07314673168514,55.35964807671921,70.53065967683497,82.94558008978375
203200,2021-22,Justin Holiday,53.213683008200356,75.02994495987531,61.06362769353134,53.95634128604642,68.29894173001173,74.36847954497078
203200,2022-23,Justin Holiday,66.21839883522625,68.40075773332563,55.66787294750041,65.32123641732784,72.0036044288038,66.28675943036583
203200,2023-24,Justin Holiday,33.13182820476374,68.82614314117173,66.43221043563867,31.767471260886257,55.96182736418897,67.91987843415443
203210,2014-15,JaMychal Green,49.489517073301705,32.744160094310374,38.31057627961668,44.95738047885485,63.09239414998079,52.0
203210,2015-16,JaMychal Green,68.81454923046346,60.66401795926376,61.96304706715586,60.494272480039804,75.81341477607283,59.365873866184145
203210,2016-17,JaMychal Green,70.85188102891163,74.27234385331776,53.80856260492075,55.25028313058869,80.83453970122281,66.99244501167456
203210,2017-18,JaMychal Green,70.84576744966711,78.91033065005706,52.79743951423432,58.65351889446319,72.44700089667954,61.84882118996507
203210,2018-19,JaMychal Green,66.57372470527389,63.12563655287658,63.78446509658542,63.01881626815701,73.24015903976021,68.75906078136852
203210,2019-20,JaMychal Green,66.07734616523243,56.1303510390569,51.67985664453067,58.855986788712976,66.84696255589928,63.61456094131384
203210,2020-21,JaMychal Green,65.65446146948456,60.182080468356915,51.63524821039425,61.598740682248504,73.52544170670055,60.768821193221136
